target
1.791759469228055
3.367295829986474
0.0
3.258096538021482
0.0
4.948759890378168
4.955827057601261
0.0
0.0
5.225746673713202
0.0
3.044522437723423
0.0
3.713572066704308
2.772588722239781
1.791759469228055
0.0
5.4680601411351315
0.0
0.0
0.0
0.0
0.0
2.70805020110221
5.327876168789581
4.1588830833596715
3.9318256327243257
2.302585092994046
4.0943445622221
4.127134385045092
2.302585092994046
1.791759469228055
3.4965075614664802
0.0
3.4339872044851463
3.044522437723423
0.0
0.0
0.0
4.90527477843843
0.0
0.0
4.948759890378168
3.4011973816621555
2.5649493574615367
3.044522437723423
3.6888794541139363
4.852030263919617
0.0
4.882801922586371
3.258096538021482
3.044522437723423
3.58351893845611
3.1780538303479458
2.0794415416798357
4.51085950651685
3.58351893845611
3.295836866004329
5.081404364984463
4.634728988229636
2.9444389791664403
2.772588722239781
0.0
5.968707559985366
3.044522437723423
2.1972245773362196
2.3978952727983707
0.0
0.0
4.912654885736052
4.948759890378168
0.0
0.0
3.828641396489095
2.8903717578961645
2.302585092994046
2.4849066497880004
3.332204510175204
4.919980925828125
1.9459101490553132
5.572154032177765
2.3978952727983707
2.6390573296152584
0.0
2.0794415416798357
5.5093883366279774
3.9318256327243257
2.70805020110221
4.709530201312334
2.3978952727983707
4.04305126783455
0.0
1.6094379124341003
3.295836866004329
3.5263605246161616
0.0
0.0
1.6094379124341003
2.0794415416798357
0.0
3.367295829986474
5.6240175061873385
4.852030263919617
2.6390573296152584
5.910796644040527
0.0
0.0
5.4638318050256105
2.0794415416798357
2.0794415416798357
5.849324779946859
0.0
3.044522437723423
3.8066624897703196
3.044522437723423
1.791759469228055
0.0
3.784189633918261
2.6390573296152584
3.1780538303479458
0.0
2.772588722239781
0.0
3.295836866004329
0.0
5.780743515792329
2.9444389791664403
2.772588722239781
0.0
3.1354942159291497
2.3978952727983707
3.091042453358316
0.0
0.0
3.091042453358316
3.5553480614894135
0.0
3.713572066704308
2.5649493574615367
3.367295829986474
5.049856007249537
3.7612001156935624
3.4011973816621555
3.7612001156935624
2.0794415416798357
